"","summons_key","summons_date","offense_description","law_section_number","law_description","summons_category_type","age_group","sex","race","jurisdiction_code","boro","precinct_of_occur","x_coordinate_cd","y_coordinate_cd","latitude","longitude"
"247",199080930,"2019-06-29T00:00:00.000","CONGREGATES WITH OTHER PERSONS IN PUBLIC AND REFUSES TO DISPERSE BY LAWFUL POLIC","240.20(6)","","","18-24","F","WHITE HISPANIC",0,"BROOKLYN",79,997244,190273,40.688930879,-73.953146976
"248",199077393,"2019-06-29T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","UNKNOWN","M","BLACK",0,"BROOKLYN",69,1013988,174604,40.645882568,-73.8928397129999
"249",199092362,"2019-06-29T00:00:00.000","RECKLESS DRIVING","1212","VTL","VTL","25-44","M","BLACK",0,"BRONX",40,1010089,237011,40.817186588,-73.9066502109999
"250",199156249,"2019-06-29T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","BLACK",0,"BROOKLYN",79,997244,190273,40.688930879,-73.953146976
"251",199106733,"2019-06-29T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","BLACK",0,"BROOKLYN",71,999360,180993,40.663456013,-73.945537794
"252",199106732,"2019-06-29T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","BLACK",0,"BROOKLYN",71,997071,181380,40.664521853,-73.953787705
"253",199102468,"2019-06-29T00:00:00.000","CROSSWALK/DRIVEWAY/ETC, WITHIN 10 FEET","17-315(E)","","","45-64","M","ASIAN / PACIFIC ISLANDER",0,"BROOKLYN",84,985792,195365,40.702916642,-73.9944400529999
"254",199085511,"2019-06-29T00:00:00.000","FAIL TO POST ""NO SMOKING"" SIGNS WHERE REQUIRED","17-506","","","25-44","M","BLACK HISPANIC",0,"BRONX",41,1015333,239596,40.824264784,-73.887692713
"255",199122396,"2019-06-29T00:00:00.000","CONSUMPTION OF ALCOHOL","10-125","Administrative Code","ALCOHOL","45-64","M","WHITE HISPANIC",0,"BROOKLYN",79,995302,190524,40.6896224540001,-73.960149132
"256",199088135,"2019-06-29T00:00:00.000","ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR","240.20(1)","","","25-44","M","WHITE HISPANIC",0,"NEW YORK",32,999760,238464,40.821198837,-73.943963492
"257",199081554,"2019-06-29T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","45-64","M","BLACK",0,"BRONX",47,1025866,263308,40.8893037010001,-73.849487856
"258",199131269,"2019-06-29T00:00:00.000","REGULATIONS, VIOLATE PARKING","20-465(F)","","","18-24","M","WHITE HISPANIC",0,"BRONX",42,1012860,244801,40.838559364,-73.896605923
"259",199117189,"2019-06-29T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","BLACK",0,"NEW YORK",13,986088,207548,40.7363559930001,-73.993369171
"260",199110376,"2019-06-29T00:00:00.000","CONSUMPTION OF ALCOHOL","10-125","Administrative Code","ALCOHOL","45-64","M","BLACK",0,"BROOKLYN",70,993824,176863,40.6521277840001,-73.9654980399999
"261",199101214,"2019-06-29T00:00:00.000","KEY IN IGNITION","10-111","Administrative Code","KEY","18-24","M","BLACK",0,"BRONX",47,1022886,262888,40.8881644840001,-73.8602680979999
"262",199106726,"2019-06-29T00:00:00.000","MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT)","10-111(A)","","","25-44","M","ASIAN / PACIFIC ISLANDER",0,"QUEENS",113,1049705,194544,40.700421254,-73.7639393059999
"263",199106304,"2019-06-29T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","<18","M","WHITE HISPANIC",0,"BRONX",49,1020444,254812,40.866008735,-73.869143605
"264",199104895,"2019-06-29T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","WHITE",0,"NEW YORK",6,983833,205178,40.7298511060001,-74.001506013
"265",199106303,"2019-06-29T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","F","BLACK",0,"BROOKLYN",88,995266,190743,40.690223604,-73.960278586
"266",199106735,"2019-06-29T00:00:00.000","JAYWALKING","4-04","Traffic Regs","TRAFFIC REGS","25-44","M","WHITE",0,"BRONX",42,1011438,244766,40.838467791,-73.901745118
"267",199106987,"2019-06-29T00:00:00.000","FIREWORKS, POSSESS/USE","270","Penal Law","FIREWORKS","25-44","M","BLACK",0,"BROOKLYN",76,982192,186075,40.6774176210001,-74.007421012
"268",199099552,"2019-06-29T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","BLACK",0,"BROOKLYN",77,999226,184544,40.673202944,-73.946012906
"269",199137493,"2019-06-29T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","WHITE",0,"STATEN ISLAND",123,919329,122226,40.501927704,-74.233442673
"270",199134446,"2019-06-29T00:00:00.000","DISORDERLY PREMISE","106-6","ABC","ABC","UNKNOWN","","",0,"STATEN ISLAND",121,946783,170902,40.6356920490001,-74.134994245
"271",199081304,"2019-06-29T00:00:00.000","PUBLIC URINATION","153.09","Health Code","URINATING","25-44","M","WHITE HISPANIC",0,"BROOKLYN",68,976770,170084,40.6335228980001,-74.026950837
"272",199081538,"2019-06-29T00:00:00.000","DISORDERLY CONDUCT","240.20","Penal Law","DISORDERLY CONDUCT","25-44","M","BLACK",2,"BRONX",43,1020891,236726,40.8163661450001,-73.867626311
"273",199090855,"2019-06-29T00:00:00.000","ALCOHOLIC BEVERAGE IN PUBLIC","10-125(2B)","","","45-64","M","WHITE HISPANIC",0,"STATEN ISLAND",120,950684,170370,40.6342474640001,-74.120936399
"274",199131410,"2019-06-29T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","45-64","M","BLACK",2,"BROOKLYN",88,990935,191978,40.693617725,-73.9758946159999
"275",199083536,"2019-06-29T00:00:00.000","ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR","240.20(1)","","","25-44","F","BLACK",0,"BROOKLYN",77,993387,187600,40.681598926,-73.9670583779999
"276",199107217,"2019-06-29T00:00:00.000","OBSTRUCTS VEHICULAR OR PEDESTRIAN TRAFFIC","240.20(5)","","","45-64","M","WHITE HISPANIC",0,"BRONX",52,1013611,256626,40.87101298,-73.893840048
"277",199081553,"2019-06-29T00:00:00.000","BARBER/HAIRSTYLIST NOT WEARING OUTER COAT OR UNIFORM","163.07","","","25-44","M","BLACK HISPANIC",0,"BRONX",46,1010802,249668,40.8519242720001,-73.904024185
"278",199097628,"2019-06-29T00:00:00.000","OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED","512","","","45-64","M","ASIAN / PACIFIC ISLANDER",0,"QUEENS",103,1041531,196240,40.705133049,-73.7934041299999
"279",199106536,"2019-06-29T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","BLACK",0,"NEW YORK",28,999029,231931,40.803268824,-73.9466189939999
"280",199119505,"2019-06-29T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","<18","M","BLACK",2,"BRONX",40,1005426,235225,40.812296927,-73.9235023419999
"281",199080934,"2019-06-29T00:00:00.000","ALCOHOLIC BEVERAGE IN PUBLIC","10-125(2B)","","","25-44","M","WHITE HISPANIC",0,"BROOKLYN",79,998205,190419,40.6893301530001,-73.949681448
"282",199081310,"2019-06-29T00:00:00.000","ALCOHOLIC BEVERAGE IN PUBLIC","10-125(2B)","","","18-24","M","BLACK HISPANIC",0,"BRONX",44,1007374,244940,40.838956947,-73.916431641
"283",199107209,"2019-06-29T00:00:00.000","TRESPASS","140.05","Penal Law","TRESPASS","25-44","M","BLACK",0,"NEW YORK",25,1002284,235873,40.814082478,-73.9348511919999
"284",199106725,"2019-06-29T00:00:00.000","ALCOHOLIC BEVERAGE IN PUBLIC","10-125(2B)","","","25-44","M","BLACK",0,"STATEN ISLAND",120,952112,173064,40.6416472110001,-74.115804294
"285",199136264,"2019-06-29T00:00:00.000","OBSTRUCTS VEHICULAR OR PEDESTRIAN TRAFFIC","240.20(5)","","","25-44","M","BLACK",0,"QUEENS",101,1053062,156159,40.5950376850001,-73.752223984
"286",199080935,"2019-06-29T00:00:00.000","OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED","512","","","25-44","M","AMERICAN INDIAN/ALASKAN NATIVE",0,"NEW YORK",23,1000087,228606,40.794140772,-73.942805289
"287",199107222,"2019-06-29T00:00:00.000","LITTERING","16-118","Administrative Code","LITTERING","25-44","M","BLACK",0,"NEW YORK",28,997301,231803,40.80292022,-73.95286086
"288",199077134,"2019-06-29T00:00:00.000","ALCOHOLIC BEVERAGE IN PUBLIC","10-125(2B)","","","45-64","F","BLACK",0,"BRONX",41,1011153,235312,40.8125201340001,-73.902813002
"289",199198196,"2019-06-29T00:00:00.000","LITTERING","16-118","Administrative Code","LITTERING","25-44","M","BLACK",0,"BRONX",43,1017170,241120,40.828441072,-73.881047817
"290",199092363,"2019-06-29T00:00:00.000","SELLING OUTSIDE DAZ","4-16 ( E ) (4) I","","","25-44","M","WHITE HISPANIC",0,"NEW YORK",18,988095,215517,40.758228256,-73.986122517
"291",199077122,"2019-06-29T00:00:00.000","FIREWORKS, POSSESS/USE","270","Penal Law","FIREWORKS","18-24","M","WHITE HISPANIC",0,"BRONX",52,1013115,255492,40.8679021340001,-73.895638333
"292",199125206,"2019-06-29T00:00:00.000","ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR","240.20(1)","","","25-44","M","BLACK",0,"BROOKLYN",75,1014029,180978,40.6633776580001,-73.892663824
"293",199077116,"2019-06-29T00:00:00.000","CONSUMPTION OF ALCOHOL","10-125","Administrative Code","ALCOHOL","18-24","M","WHITE HISPANIC",0,"BRONX",42,1014588,242096,40.8311291570001,-73.8903732319999
"294",199099549,"2019-06-29T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","WHITE HISPANIC",0,"NEW YORK",9,989116,204344,40.727560651,-73.98244519
"295",199106543,"2019-06-29T00:00:00.000","OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED","512","","","45-64","M","BLACK",0,"BRONX",44,1008027,242878,40.833295621,-73.914079019
"296",199077121,"2019-06-29T00:00:00.000","RECKLESS DRIVING","1212","VTL","VTL","18-24","M","BLACK",0,"QUEENS",113,1042371,184681,40.673400859,-73.790474203
"297",199106537,"2019-06-29T00:00:00.000","MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT)","10-111(A)","","","25-44","M","BLACK",0,"BROOKLYN",68,977504,167133,40.6254236140001,-74.024303387
"298",199106719,"2019-06-29T00:00:00.000","CONGREGATES WITH OTHER PERSONS IN PUBLIC AND REFUSES TO DISPERSE BY LAWFUL POLIC","240.20(6)","","","18-24","M","WHITE HISPANIC",0,"BRONX",43,1026975,238888,40.822272889,-73.845632557
"299",199077114,"2019-06-29T00:00:00.000","ALCOHOLIC BEVERAGE IN PUBLIC","10-125(2B)","","","25-44","M","BLACK",0,"BRONX",44,1008692,243109,40.8339278340001,-73.911675082
"300",199104902,"2019-06-29T00:00:00.000","FAILURE TO COMPLY WITH SIGN","1-03","Park Regs","PARK REGS","45-64","M","BLACK HISPANIC",0,"BRONX",46,1010820,250782,40.854981815,-73.903954706
"301",199081306,"2019-06-29T00:00:00.000","UNLICENSED HAIRSTYLIST/NAIL TECH/COSMETOLOGIST","401-1","","","18-24","F","WHITE HISPANIC",0,"BRONX",46,1010802,249668,40.8519242720001,-73.904024185
"302",199136265,"2019-06-29T00:00:00.000","ALCOHOLIC BEVERAGE IN PUBLIC","10-125(2B)","","","25-44","M","BLACK",0,"STATEN ISLAND",120,961493,166569,40.6238488890001,-74.0819798589999
"303",199498494,"2019-06-29T00:00:00.000","CONSUMPTION OF ALCOHOL","10-125","Administrative Code","ALCOHOL","18-24","M","WHITE HISPANIC",0,"BRONX",42,1014588,242096,40.8311291570001,-73.8903732319999
"304",199106721,"2019-06-29T00:00:00.000","DISCON: REFUSE LAWFUL ORDER","240.20-6","Penal Law","DISORDERLY CONDUCT","18-24","F","BLACK HISPANIC",0,"BRONX",43,1026975,238888,40.822272889,-73.845632557
"305",199109924,"2019-06-29T00:00:00.000","HOURS; PERMITTED TO BE IN PARK BETWEEN 6AM-1AM (UNLESS OTHERWISE POSTED)","1-03(A)(1)","","","18-24","M","WHITE HISPANIC",0,"QUEENS",113,1043340,186350,40.6779754610001,-73.786966322
"306",199188550,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"BROOKLYN",62,983431,158677,40.6022161660001,-74.002950799
"307",199070652,"2019-06-28T00:00:00.000","TRESPASS","140.05","Penal Law","TRESPASS","18-24","M","BLACK",0,"BROOKLYN",81,1003562,186782,40.6793373520001,-73.9303752019999
"308",199068633,"2019-06-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","F","BLACK HISPANIC",0,"BRONX",46,1008839,248756,40.849426787,-73.911123163
"309",199056670,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029982,216301,40.760262701,-73.834921835
"310",199068674,"2019-06-28T00:00:00.000","CONSUMPTION OF ALCOHOL","10-125","Administrative Code","ALCOHOL","45-64","M","WHITE",0,"BROOKLYN",72,986256,181739,40.6655162820001,-73.9927706399999
"311",199058522,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",10,984596,214130,40.754422122,-73.998752597
"312",199191113,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"BROOKLYN",62,983431,158677,40.6022161660001,-74.002950799
"313",199191125,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"BROOKLYN",63,1006548,160547,40.607320922,-73.919696383
"314",199072152,"2019-06-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","45-64","M","BLACK",0,"BROOKLYN",77,1002705,184624,40.673415957,-73.9334708819999
"315",199058527,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029896,216651,40.761223804,-73.8352298949999
"316",199130894,"2019-06-28T00:00:00.000","OBSTRUCTS VEHICULAR OR PEDESTRIAN TRAFFIC","240.20(5)","","","25-44","F","BLACK HISPANIC",0,"BRONX",52,1009646,252548,40.859832409,-73.9081918539999
"317",199191128,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"BROOKLYN",63,1006548,160547,40.607320922,-73.919696383
"318",199076931,"2019-06-28T00:00:00.000","OPEN HYDRANT","24-308","Administrative Code","OPEN HYDRANT","25-44","M","WHITE HISPANIC",0,"BRONX",52,1017673,256946,40.8718768350001,-73.87915138
"319",199106313,"2019-06-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","BLACK",0,"BROOKLYN",77,1003358,182945,40.6688060930001,-73.9311215669999
"320",199046326,"2019-06-28T00:00:00.000","NON PAYMENT OF FARE (OTHER)","1050.4(A)","","","25-44","F","WHITE HISPANIC",1,"BRONX",44,1006032,243764,40.8357325800001,-73.9212854259999
"321",199056639,"2019-06-28T00:00:00.000","EQUIPMENT","375","VTL","VTL","UNKNOWN","","",0,"QUEENS",109,1029896,216651,40.761223804,-73.8352298949999
"322",199191112,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"BROOKLYN",62,983431,158677,40.6022161660001,-74.002950799
"323",199058528,"2019-06-28T00:00:00.000","UNREGISTERED VEHICLE","401","VTL","VTL","UNKNOWN","","",0,"QUEENS",109,1028503,219112,40.767985686,-73.8402420909999
"324",199191126,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","25-44","M","WHITE",0,"BROOKLYN",63,1006548,160547,40.607320922,-73.919696383
"325",199058525,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029896,216651,40.761223804,-73.8352298949999
"326",199074973,"2019-06-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","F","BLACK",0,"NEW YORK",14,986301,214682,40.7559369910001,-73.992598403
"327",199061536,"2019-06-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","BLACK",0,"QUEENS",103,1040721,197185,40.707732051,-73.796317648
"328",199086651,"2019-06-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","BLACK",2,"BRONX",43,1017970,243163,40.8340454980001,-73.8781468189999
"329",199077359,"2019-06-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","BLACK",0,"NEW YORK",32,1000754,240481,40.8267331280001,-73.940367189
"330",199077347,"2019-06-28T00:00:00.000","CONSUMPTION OF ALCOHOL","10-125","Administrative Code","ALCOHOL","<18","M","BLACK",0,"BROOKLYN",77,999272,185194,40.6749869700001,-73.9458456259999
"331",199058529,"2019-06-28T00:00:00.000","UNLICENSED OPERATOR","509","VTL","VTL","UNKNOWN","","",0,"QUEENS",109,1028503,219112,40.767985686,-73.8402420909999
"332",199076698,"2019-06-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","BLACK HISPANIC",0,"BRONX",48,1018095,246880,40.844247097,-73.877676349
"333",199095619,"2019-06-28T00:00:00.000","RECKLESS DRIVING","1212","VTL","VTL","18-24","M","BLACK",0,"QUEENS",105,1053117,182160,40.666404232,-73.751760627
"334",199068700,"2019-06-28T00:00:00.000","PICK UP FROM BUS STOP","145-6","Tax Law","TLC","25-44","M","BLACK",0,"BROOKLYN",70,996540,172661,40.640590848,-73.955717599
"335",199136262,"2019-06-28T00:00:00.000","RECKLESS DRIVING","1212","VTL","VTL","25-44","M","BLACK",0,"NEW YORK",19,999423,224393,40.7825783810001,-73.945212875
"336",199149175,"2019-06-28T00:00:00.000","SALE OF ALCOHOL TO A MINOR","100-1","ABC","ABC","25-44","M","AMERICAN INDIAN/ALASKAN NATIVE",0,"NEW YORK",19,998194,223728,40.780755157,-73.9496520819999
"337",199073673,"2019-06-28T00:00:00.000","OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED","512","","","25-44","F","BLACK HISPANIC",0,"BRONX",46,1007475,248982,40.8500507840001,-73.916052629
"338",199056671,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",17,989991,210386,40.744143927,-73.979283085
"339",199058495,"2019-06-28T00:00:00.000","BOUNCER (SECURITY GUARD) WITHOUT A VALID REGISTRATION CARD","89(F)-6","","","45-64","M","BLACK HISPANIC",0,"BRONX",44,1005346,246531,40.843328854,-73.923755796
"340",199072153,"2019-06-28T00:00:00.000","BOX CUTTER","10-134","Administrative Code","KNIFE","25-44","M","OTHER",0,"BRONX",48,1015841,250683,40.8546935520001,-73.885804994
"341",199058486,"2019-06-28T00:00:00.000","IDLING OF VEHICLE","24-163","Administrative Code","TLC","25-44","M","WHITE",0,"NEW YORK",14,985845,214787,40.756225283,-73.994244301
"342",199077138,"2019-06-28T00:00:00.000","CONGREGATES WITH OTHER PERSONS IN PUBLIC AND REFUSES TO DISPERSE BY LAWFUL POLIC","240.20(6)","","","18-24","M","BLACK",0,"BRONX",44,1007821,243863,40.835999713,-73.914819974
"343",199039421,"2019-06-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","BLACK",0,"NEW YORK",10,983303,209255,40.741041426,-74.003418863
"344",199048555,"2019-06-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","BLACK",0,"BROOKLYN",63,1000127,168162,40.628236346,-73.9428033569999
"345",199076932,"2019-06-28T00:00:00.000","DISCON: OBSTRUCT PEDESTRIAN","240.205A","Penal Law","DISORDERLY CONDUCT","18-24","M","WHITE HISPANIC",0,"BRONX",52,1017673,256946,40.8718768350001,-73.87915138
"346",199076702,"2019-06-28T00:00:00.000","CONSUMPTION OF ALCOHOL","10-125","Administrative Code","ALCOHOL","25-44","M","WHITE",0,"BROOKLYN",70,997133,161865,40.6109572500001,-73.95360148
"347",199191116,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"BROOKLYN",62,983431,158677,40.6022161660001,-74.002950799
"348",199076497,"2019-06-28T00:00:00.000","OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED","512","","","45-64","M","BLACK",0,"STATEN ISLAND",120,964884,165075,40.6197562340001,-74.069760048
"349",199073682,"2019-06-28T00:00:00.000","ALCOHOLIC BEVERAGE IN PUBLIC","10-125(2B)","","","25-44","M","BLACK",0,"BROOKLYN",77,994982,185593,40.6760883750001,-73.96131087
"350",199056640,"2019-06-28T00:00:00.000","IMPROPER PLATES","402","VTL","VTL","UNKNOWN","","",0,"QUEENS",109,1029896,216651,40.761223804,-73.8352298949999
"351",199076499,"2019-06-28T00:00:00.000","NO SMOKING SIGN/ NOT POSTED AT ENTRANCE","310.3","","","25-44","M","WHITE",0,"BRONX",45,1028380,244153,40.8367168780001,-73.8405215559999
"352",199051473,"2019-06-28T00:00:00.000","NO TRIP SHEET","228","Administrative Code","TLC","45-64","M","BLACK",0,"BROOKLYN",63,1004412,166465,40.6235697230001,-73.9273713979999
"353",199077125,"2019-06-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","WHITE HISPANIC",0,"NEW YORK",14,987073,216078,40.759768442,-73.9898112979999
"354",199076492,"2019-06-28T00:00:00.000","ALCOHOLIC BEVERAGE IN PUBLIC","10-125(2B)","","","25-44","M","BLACK HISPANIC",0,"NEW YORK",30,997154,239608,40.8243429830001,-73.953376824
"355",199056652,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029982,216301,40.760262701,-73.834921835
"356",199056644,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",17,989991,210386,40.744143927,-73.979283085
"357",199056643,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",17,989991,210386,40.744143927,-73.979283085
"358",199056642,"2019-06-28T00:00:00.000","DEFECTIVE HEADLIGHT","375-2A","VTL","VTL","UNKNOWN","","",0,"NEW YORK",17,989991,210386,40.744143927,-73.979283085
"359",199056641,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",17,989991,210386,40.744143927,-73.979283085
"360",199077340,"2019-06-28T00:00:00.000","ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR","240.20(1)","","","25-44","M","WHITE HISPANIC",0,"QUEENS",115,1017425,214766,40.7561055540001,-73.880256569
"361",199077130,"2019-06-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","BLACK",0,"BROOKLYN",75,1012648,182452,40.6674279960001,-73.897635389
"362",199077113,"2019-06-28T00:00:00.000","ALCOHOLIC BEVERAGE IN PUBLIC","10-125(2B)","","","25-44","M","BLACK",0,"BROOKLYN",70,998643,171516,40.637444901,-73.948142424
"363",199076697,"2019-06-28T00:00:00.000","OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED","512","","","45-64","M","WHITE HISPANIC",0,"BRONX",48,1012975,247755,40.8466668520001,-73.896177665
"364",199072147,"2019-06-28T00:00:00.000","FOR GAMBLING","240.35(2)","","","25-44","M","BLACK",0,"NEW YORK",30,998885,241073,40.8283612930001,-73.947119195
"365",199102470,"2019-06-28T00:00:00.000","FAILURE TO DISPLAY ""BUSINESS CERTIFICATE""","130-4","General Business Law","VENDING","45-64","M","WHITE",0,"BRONX",42,1015460,240997,40.8281096800001,-73.8872273229999
"366",199048554,"2019-06-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","BLACK",0,"BROOKLYN",63,1000127,168162,40.628236346,-73.9428033569999
"367",199191121,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"BROOKLYN",63,1006548,160547,40.607320922,-73.919696383
"368",199191117,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"BROOKLYN",63,1006548,160547,40.607320922,-73.919696383
"369",199191119,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"BROOKLYN",63,1006548,160547,40.607320922,-73.919696383
"370",199039426,"2019-06-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","BLACK HISPANIC",0,"BRONX",52,1010676,253888,40.8635072810001,-73.904463
"371",199095613,"2019-06-28T00:00:00.000","LICENSE, OPERATE WITH SUSPENDED/REVOKED/NONE","19-506(D)","","","25-44","M","WHITE HISPANIC",0,"BROOKLYN",62,985365,162750,40.613395687,-73.995985463
"372",199076501,"2019-06-28T00:00:00.000","DISORDERLY CONDUCT","240.20","Penal Law","DISORDERLY CONDUCT","45-64","M","WHITE",0,"BROOKLYN",70,997133,161865,40.6109572500001,-73.95360148
"373",199074970,"2019-06-28T00:00:00.000","OPEN FIRE","24-149","Administrative Code","OPEN FIRE","45-64","M","BLACK",0,"NEW YORK",32,1001217,240673,40.827259236,-73.9386937369999
"374",199191118,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"BROOKLYN",63,1006548,160547,40.607320922,-73.919696383
"375",199076952,"2019-06-28T00:00:00.000","CONSUMPTION OF ALCOHOL","10-125","Administrative Code","ALCOHOL","25-44","M","BLACK",0,"BRONX",44,1007697,241825,40.8304063210001,-73.915275212
